,Categories,year,Title,link
645,Electrical engineering/Computer technology,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017032258A1
646,Mechanical engineering/Other special machines,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017032258A1
647,Electrical engineering/Telecommunications,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017030877A1
648,Instruments/Analysis of biological materials,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017030877A1
649,Instruments/Control,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017030877A1
650,Instruments/Measurement,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017030877A1
651,Mechanical engineering/Other special machines,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2017030877A1
652,Electrical engineering/Computer technology,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937574A1
653,Instruments/Analysis of biological materials,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937574A1
654,Instruments/Measurement,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937574A1
655,Mechanical engineering/Other special machines,2016,MULTI-SENSOR PLATFORM FOR CROP HEALTH MONITORING,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937574A1
656,Electrical engineering/Computer technology,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937571A1
657,Electrical engineering/IT methods for management,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937571A1
658,Instruments/Measurement,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937571A1
659,Mechanical engineering/Other special machines,2016,"SYSTEMS AND METHODS FOR CROP HEALTH MONITORING, ASSESSMENT AND PREDICTION",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CA2937571A1
660,Mechanical engineering/Other special machines,2016,Intelligent precision irrigation control system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN106212217A
661,Electrical engineering/Audio-visual technology,2016,Crop monitoring analysis method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105897920A
662,Electrical engineering/Digital communication,2016,Crop monitoring analysis method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105897920A
663,Electrical engineering/Telecommunications,2016,Crop monitoring analysis method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105897920A
664,Instruments/Measurement,2016,Crop monitoring analysis method and system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105897920A
665,Instruments/Control,2015,Miniaturized unmanned aerial vehicle crop information obtaining and fertilization irrigation guiding apparatus,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105547366A
666,Instruments/Measurement,2015,Miniaturized unmanned aerial vehicle crop information obtaining and fertilization irrigation guiding apparatus,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105547366A
667,Instruments/Control,2015,MECHATRONIC DRIVING AND POSITIONING SYSTEM FOR APPLICATIONS IN PRECISION AGRICULTURE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RO130906A0
668,Mechanical engineering/Handling,2015,MECHATRONIC DRIVING AND POSITIONING SYSTEM FOR APPLICATIONS IN PRECISION AGRICULTURE,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=RO130906A0
669,Instruments/Control,2015,Greenhouse crop monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN105116948A
670,Instruments/Control,2014,"Crop monitoring device, system and method",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104932439A
671,Instruments/Control,2015,Crop monitoring security system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=TWM509392U
672,Instruments/Control,2015,Beidou-based crop growth monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104881017A
673,Instruments/Analysis of biological materials,2014,CROP MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2015130936A1
674,Instruments/Control,2014,Greenhouse wireless monitoring system,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104484002A
675,Electrical engineering/Digital communication,2014,Comprehensive detection system based on cloud computing technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN204129783U
676,Electrical engineering/IT methods for management,2014,Comprehensive detection system based on cloud computing technology,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN204129783U
677,Electrical engineering/Telecommunications,2014,"Greenhouse crop monitoring method, device and system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104090543A
678,Instruments/Control,2014,"Greenhouse crop monitoring method, device and system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN104090543A
679,Electrical engineering/Audio-visual technology,2014,Crop monitoring system and method based on intelligent mobile phone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103970095A
680,Electrical engineering/Digital communication,2014,Crop monitoring system and method based on intelligent mobile phone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103970095A
681,"Electrical engineering/Electrical machinery, apparatus, energy",2014,Crop monitoring system and method based on intelligent mobile phone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103970095A
682,Instruments/Control,2014,Crop monitoring system and method based on intelligent mobile phone,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103970095A
683,Instruments/Measurement,2013,Crop canopy monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN203687879U
684,Instruments/Control,2013,Method for realizing intelligent management of crop monitoring platform,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103744369A
685,Instruments/Control,2013,Intelligent crop monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN203535428U
686,Electrical engineering/Digital communication,2012,System for Monitoring Crops based on Wireless Power Transmission,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR101381733B1
687,"Electrical engineering/Electrical machinery, apparatus, energy",2012,System for Monitoring Crops based on Wireless Power Transmission,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR101381733B1
688,Electrical engineering/IT methods for management,2012,System for Monitoring Crops based on Wireless Power Transmission,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR101381733B1
689,Electrical engineering/Digital communication,2012,"Crop monitoring, early warning and emergency management system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103426043A
690,Electrical engineering/IT methods for management,2012,"Crop monitoring, early warning and emergency management system",http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103426043A
691,Electrical engineering/Digital communication,2012,SYSTEM FOR MONITORING CROPS BASED ON WIRELESS POWER TRANSMISSION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20130132214A
692,"Electrical engineering/Electrical machinery, apparatus, energy",2012,SYSTEM FOR MONITORING CROPS BASED ON WIRELESS POWER TRANSMISSION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20130132214A
693,Electrical engineering/IT methods for management,2012,SYSTEM FOR MONITORING CROPS BASED ON WIRELESS POWER TRANSMISSION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=KR20130132214A
694,Instruments/Measurement,2013,Wireless sensor network node for monitoring crop growth and environment information,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN203274809U
695,Electrical engineering/Computer technology,2013,Object-oriented crop seedtime monitoring method,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN103294905A
696,Instruments/Control,2012,Intelligent portable agriculture data acquisition and decision-making monitoring device,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN202854581U
697,Mechanical engineering/Transport,2011,FLYING APPARATUS FOR AERIAL AGRICULTURAL APPLICATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=US2013068892A1
698,Instruments/Measurement,2011,Facility crop growth information nondestructive test apparatus,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN202382768U
699,Mechanical engineering/Transport,2011,A FLYING APPARATUS FOR AERIAL AGRICULTURAL APPLICATION,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=WO2011152702A1
700,Mechanical engineering/Other special machines,2008,Hexa-claw executing mechanism of weeding robot,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN101238805B
701,Mechanical engineering/Other special machines,2008,Hexa-claw executing mechanism of weeding robot,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=CN101238805A
702,Electrical engineering/IT methods for management,2005,FARM CROP-MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JP2007006716A
703,Mechanical engineering/Other special machines,2005,FARM CROP-MONITORING SYSTEM,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JP2007006716A
704,Electrical engineering/Audio-visual technology,1990,METHOD FOR AUTOMATICALLY DETECTING FALL OF HOT ROLLED CROP,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JPH044925A
705,Instruments/Measurement,1990,METHOD FOR AUTOMATICALLY DETECTING FALL OF HOT ROLLED CROP,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JPH044925A
706,Mechanical engineering/Machine tools,1990,METHOD FOR AUTOMATICALLY DETECTING FALL OF HOT ROLLED CROP,http://worldwide.espacenet.com/searchResults?ST=singleline&locale=en_EP&submitted=true&DB=worldwide.espacenet.com&query=JPH044925A
